,acousticness,artist,audio_mode,audio_valence,danceability,energy,explicit,instrumentalness,key,liveness,loudness,song_duration_ms,song_name,song_popularity,speechiness,tempo,time_signature
7429,0.957,,1,0.322,0.524,0.108,,0.00123,0,0.139,-18.361,253933,Corcovado - Quiet Nights Of Quiet Stars,23,0.0493,127.982,4
7430,0.7929999999999999,,0,0.847,0.505,0.708,,0.0057399999999999,5,0.1119999999999999,-9.706,142654,Coco seco,35,0.135,188.962,4
7431,0.365,,1,0.8009999999999999,0.645,0.524,,0.0219,5,0.106,-11.892,287555,Afrodisia,7,0.0439,111.927,4
7432,0.669,Alfredo Rodriguez,0,0.8059999999999999,0.794,0.362,False,0.8809999999999999,2,0.0941,-13.089,194706,"Ay, Mamá Inés",40,0.0879,87.083,4
7433,0.308,Willie Bobo,1,0.961,0.684,0.8059999999999999,False,0.311,0,0.239,-8.656,235543,Broasted or Fried,28,0.0307,94.731,4
7434,0.0168,J Balvin,0,0.288,0.5479999999999999,0.7040000000000001,False,2.25e-05,11,0.143,-4.838,185040,Mi Gente,80,0.0777,104.666,4
7435,0.0249,Deorro,1,0.5529999999999999,0.75,0.8909999999999999,False,6.48e-06,9,0.0569,-3.738,160304,Bailar,66,0.2269999999999999,128.065,4
7436,0.0316,Juan Magán,0,0.969,0.698,0.865,False,0.0,4,0.307,-4.083,195240,Bailando por el Mundo,63,0.0418,130.004,4
7437,0.213,Maluma,1,0.716,0.7659999999999999,0.7559999999999999,False,0.0,5,0.349,-5.861000000000001,230000,Felices los 4,82,0.132,94.027,4
7438,0.196,Dj Kass,1,0.507,0.921,0.965,True,0.0002009999999999,1,0.3229999999999999,-1.396,176702,Scooby Doo Pa Pa (Remix),60,0.178,120.902,4
7439,0.102,Daddy Yankee,0,0.848,0.816,0.747,False,0.0,8,0.263,-6.468,210933,"Lo Que Pasó, Pasó",70,0.0411,97.019,4
7440,0.208,J Balvin,0,0.825,0.73,0.809,False,0.0013,5,0.0804,-6.406000000000001,171093,Ginza,73,0.0876,101.965,4
7441,0.12,Pitbull,1,0.875,0.8690000000000001,0.691,False,0.0,7,0.102,-6.872000000000001,249800,El Taxi,64,0.192,95.019,4
7442,0.03,Natti Natasha,0,0.8390000000000001,0.8140000000000001,0.813,False,9.33e-05,2,0.255,-3.023,232549,Criminal,85,0.0561,79.997,4
7443,0.0786,,0,0.846,0.7240000000000001,0.904,,0.0,8,0.226,-3.354,200813,DUELE EL CORAZON,75,0.0966,90.999,4
7444,0.107,Jennifer Lopez,0,0.556,0.726,0.779,False,0.000252,3,0.098,-5.198,284866,On The Floor,52,0.0603,129.97299999999998,4
7445,0.129,Sérgio Mendes,1,0.716,0.82,0.633,False,0.0,9,0.0972,-13.816,216933,Magalenha,60,0.0745,116.622,4
7446,0.4,CNCO,0,0.71,0.7609999999999999,0.838,False,0.0,4,0.176,-3.073,222560,Reggaetón Lento (Bailemos),79,0.0502,93.974,4
7447,0.125,Don Omar,1,0.624,0.758,0.815,False,3.06e-05,1,0.181,-3.983,211626,Te Quiero Pa´Mi,71,0.0598,89.005,4
7448,0.172,Joe Arroyo,1,0.784,0.642,0.7,False,0.0002319999999999,1,0.0895,-9.213,312480,En Barranquilla Me Quedo,63,0.0552,103.899,4
7449,0.0073,Pitbull,1,0.959,0.7140000000000001,0.952,False,0.0,4,0.387,-3.622,206120,Don't Stop the Party,44,0.0894,127.008,4
7450,0.0102,Maná,0,0.962,0.5429999999999999,0.903,False,0.00585,11,0.0862,-6.658,263306,Oye Mi Amor,63,0.039,162.241,4
7451,0.21,Carlos Vives,1,0.951,0.745,0.944,False,1.48e-06,0,0.3329999999999999,-3.959,229509,La Bicicleta,77,0.134,179.991,4
7452,0.166,Fruko Y Sus Tesos,0,0.816,0.62,0.7659999999999999,False,0.00325,5,0.125,-5.409,293786,El Preso,53,0.0376,106.165,4
7453,0.198,Proyecto Uno,1,0.907,0.868,0.852,False,5.3e-05,0,0.0502,-9.403,302333,Tiburon,62,0.0474,130.155,4
7454,0.3979999999999999,Marc Anthony,1,0.617,0.691,0.6579999999999999,False,4.58e-05,0,0.1119999999999999,-6.496,300160,Tu Amor Me Hace Bien - Salsa Version,72,0.0359,97.68,4
7455,0.396,Sonora Carruseles,1,0.934,0.652,0.8909999999999999,False,0.0022,0,0.0767,-6.858,284653,Micaela,59,0.0524,179.604,4
7456,0.226,Carlos Vives,0,0.732,0.515,0.878,False,0.0,9,0.316,-8.846,233093,Fruta Fresca,60,0.149,119.974,4
7457,0.0348,Los Fabulosos Cadillacs,0,0.662,0.5539999999999999,0.963,False,0.0289999999999999,4,0.0836,-5.439,274066,El Matador,44,0.106,193.805,4
7458,0.168,Raymix,0,0.948,0.746,0.585,False,0.0,4,0.264,-5.937,259240,Oye Mujer,71,0.0491,182.018,4
7459,0.111,La Sonora Dinamita,1,0.826,0.737,0.688,False,0.00265,3,0.0851,-9.032,226600,Mil Horas,47,0.0388,100.995,4
7460,0.1989999999999999,Alejandro Sanz,1,0.815,0.648,0.846,False,4.23e-06,0,0.0803,-6.731,343413,Corazón partio,74,0.0424,160.075,4
7461,0.237,Luis Miguel,1,0.283,0.374,0.727,False,0.0,10,0.134,-4.352,257026,La Incondicional,78,0.0309,155.127,4
7462,0.487,,1,0.48,0.647,0.451,,2.45e-06,8,0.105,-9.075,232893,Me Dediqué a Perderte,13,0.0748,147.847,4
7463,0.535,Carlos Baute,1,0.875,0.836,0.637,False,0.0,6,0.129,-4.803,230280,Colgando en tus manos (con Marta Sánchez),73,0.0367,120.025,4
7464,0.113,Maná,1,0.698,0.64,0.693,False,5.62e-06,2,0.0978,-5.735,352160,En El Muelle De San Blas,75,0.0235,97.159,4
7465,0.883,,1,0.486,0.616,0.193,,1.44e-06,7,0.107,-15.139,228855,Mientes Tan Bien,70,0.0338,135.746,4
7466,0.203,Juanes,1,0.8490000000000001,0.706,0.753,False,3.04e-05,4,0.184,-6.087999999999999,250693,Es Por Tí,72,0.0259,129.968,4
7467,0.201,Bacilos,1,0.909,0.745,0.924,False,5.01e-05,5,0.121,-3.898,237386,Mi primer millon,70,0.0355,103.033,4
7468,0.0297,Shakira,1,0.812,0.74,0.7829999999999999,False,0.000308,0,0.123,-5.367000000000001,212893,La Tortura,76,0.0427,100.011,4
7469,0.0142,Enrique Iglesias,1,0.902,0.8220000000000001,0.799,False,2.71e-05,1,0.1669999999999999,-3.612,200346,Cuando Me Enamoro,68,0.0278,126.04,4
7470,0.857,Reik,1,0.441,0.584,0.268,False,0.0,3,0.142,-9.54,163333,Creo en Ti,71,0.0258,85.949,4
7471,0.527,Maná,0,0.907,0.773,0.794,False,0.000354,5,0.113,-4.954,264599,Mariposa Traicionera,68,0.0326,101.143,4
7472,0.0399,,1,0.6970000000000001,0.615,0.88,,0.0,3,0.373,-4.057,228960,El Sol No Regresa,40,0.0352,127.878,4
7473,0.148,Luis Miguel,0,0.909,0.78,0.877,False,2.36e-06,6,0.0627,-3.683,191973,Ahora Te Puedes Marchar,80,0.0427,133.263,4
7474,0.45,Maná,1,0.499,0.643,0.809,False,1.22e-06,7,0.154,-3.275,250106,Rayando El Sol,71,0.0279999999999999,112.677,4
7475,0.0481,Draco Rosa,0,0.55,0.627,0.611,False,0.000123,4,0.109,-9.138,202053,Más y Más,60,0.0628,166.06799999999998,4
7476,0.176,Bacilos,1,0.895,0.76,0.773,False,0.0,9,0.1,-5.314,266160,Caraluna,73,0.0675,102.789,4
7477,0.502,Ricky Martin,0,0.3979999999999999,0.4,0.82,False,0.0,0,0.7120000000000001,-5.235,247866,Tu Recuerdo - MTV Unplugged Version,69,0.103,83.415,4
7478,0.2689999999999999,Shakira,1,0.3379999999999999,0.595,0.461,False,0.000149,6,0.123,-7.786,192866,Inevitable,70,0.0641,91.976,4
7479,0.502,Reik,1,0.174,0.619,0.452,False,0.0,9,0.122,-5.449,204173,Ya Me Enteré,75,0.0279999999999999,131.981,4
7480,0.103,Coti,1,0.8340000000000001,0.609,0.888,False,0.0,9,0.135,-3.665,211906,Nada Fue Un Error,47,0.0363,138.506,4
7481,0.214,,1,0.898,0.696,0.848,,0.0,0,0.0987,-7.838999999999999,227735,Te Mando Flores,71,0.0602,102.038,4
7482,0.0738,Luis Miguel,1,0.557,0.6859999999999999,0.868,False,0.0,0,0.287,-3.889,236413,Cuando Calienta El Sol,69,0.0504,125.768,4
7483,0.0635,Shakira,1,0.597,0.743,0.78,False,0.0,7,0.126,-9.212,231693,Donde Estas Corazon,66,0.0722,109.044,4
7484,0.574,Ricky Martin,1,0.356,0.537,0.462,False,9.75e-05,6,0.108,-7.501,307866,Vuelve,67,0.0289,136.634,4
7485,0.127,Jesse & Joy,1,0.127,0.479,0.477,False,0.0,11,0.15,-6.886,288893,¡Corre!,71,0.0363,151.97,4
7486,0.0188,Cristian Castro,1,0.7759999999999999,0.667,0.8809999999999999,False,0.000213,10,0.248,-4.585,245573,No Podrás,61,0.0287,117.719,4
7487,0.0824,Camila,1,0.312,0.331,0.5920000000000001,False,0.0,1,0.109,-6.127000000000001,205160,Mientes,71,0.0371,170.43599999999998,3
7488,0.206,,1,0.951,0.746,0.961,,1.84e-06,0,0.3289999999999999,-2.2430000000000003,227457,La Bicicleta,22,0.13,179.984,4
7489,0.44,Nek,0,0.501,0.6509999999999999,0.7170000000000001,False,0.0,9,0.13,-5.2010000000000005,225239,Laura no està,62,0.0296,125.976,4
7490,0.0464,Paulina Rubio,0,0.623,0.76,0.8320000000000001,False,0.0,5,0.0992,-3.992,232066,Ni Una Sola Palabra,59,0.0286,130.315,4
7491,0.0838,Juanes,0,0.973,0.7509999999999999,0.731,False,0.0,6,0.0556,-4.419,216706,La Camisa Negra,72,0.0308,97.007,4
7492,0.0367,Luis Miguel,1,0.252,0.54,0.367,False,0.0,0,0.0433,-14.238,237240,Culpable O No - Miénteme Como Siempre,78,0.0277,70.27600000000001,4
7493,0.622,Ricardo Arjona,1,0.267,0.591,0.672,False,0.0,5,0.1119999999999999,-3.515,265306,Fuiste Tú,75,0.0375,139.939,4
7494,0.618,Laura Pausini,1,0.273,0.541,0.387,False,0.0,0,0.0716,-7.334,257440,Amores Extranos,65,0.031,78.003,4
7495,0.0786,Fey,1,0.69,0.6809999999999999,0.939,False,0.0,7,0.0534,-4.232,280640,Azúcar Amargo,46,0.0304,130.07299999999998,4
7496,0.5920000000000001,David Bisbal,1,0.303,0.574,0.479,False,0.0,2,0.156,-6.684,264440,Dígale,14,0.0297,129.993,4
7497,0.519,Alejandro Sanz,1,0.402,0.629,0.703,False,0.0,2,0.11,-4.875,290973,Amiga mía,68,0.0504,144.016,4
7498,0.321,Thalia,0,0.897,0.7440000000000001,0.816,False,0.0,2,0.0329,-6.069,282893,Piel Morena,61,0.115,180.788,4
7499,0.376,Ricardo Arjona,1,0.8809999999999999,0.7609999999999999,0.634,False,0.0017699999999999,2,0.0452,-9.476,206000,Mujeres,67,0.0371,106.043,4
7500,0.1119999999999999,Chayanne,0,0.7859999999999999,0.69,0.902,False,0.0,6,0.175,-4.269,225986,Humanos a Marte,68,0.0407,92.988,4
7501,0.0284,Luis Fonsi,1,0.887,0.642,0.648,False,0.0,9,0.157,-5.143,221520,Corazón En La Maleta,63,0.0575,165.984,4
7502,0.0165,Jon Secada,1,0.691,0.747,0.67,False,7.92e-05,1,0.0499,-10.379,327240,Otro Día Más Sin Verte,64,0.0287,105.908,4
7503,0.0171,Carlos Vives,1,0.512,0.588,0.812,False,0.0,5,0.111,-4.172,222213,Volví a Nacer,68,0.0429,97.98,4
7504,0.0866,,1,0.769,0.7040000000000001,0.915,,0.00266,5,0.123,-6.841,231506,La Calle De Las Sirenas,28,0.0298,104.521,4
7505,0.337,David Bisbal,1,0.737,0.655,0.8109999999999999,False,0.0,0,0.093,-4.647,213060,Diez Mil Maneras,64,0.0322,153.968,4
7506,0.318,Jesse & Joy,1,0.18,0.248,0.75,False,0.0,7,0.211,-2.964,215112,Ecos De Amor,67,0.0397,70.679,3
7507,0.6890000000000001,Juan Gabriel,0,0.312,0.515,0.387,False,0.0,4,0.126,-7.343,239426,Abrázame Muy Fuerte,71,0.0567,135.739,4
7508,0.0893,Carlos Vives,1,0.964,0.7190000000000001,0.809,False,0.0,1,0.183,-10.201,215493,La Gota Fría,66,0.0511,100.839,4
7509,0.308,Pablo Alborán,1,0.7979999999999999,0.7490000000000001,0.637,False,0.0,7,0.0878,-6.924,234373,Pasos de cero,68,0.0764,99.951,4
7510,0.000247,Magneto,0,0.797,0.667,0.777,False,0.0011099999999999,5,0.0602,-11.435,265466,"Vuela, Vuela (Voyage, Voyage)",69,0.0293,124.947,4
7511,0.1669999999999999,Alejandra Guzman,1,0.969,0.748,0.8320000000000001,False,6.7e-05,0,0.26,-7.526,206946,Eternamente Bella,48,0.0272,114.119,4
7512,0.7879999999999999,Luis Fonsi,1,0.522,0.7559999999999999,0.522,False,0.0,1,0.1989999999999999,-6.691,221946,Llegaste Tú,68,0.0405,119.937,4
7513,0.0262,Paulina Rubio,0,0.8170000000000001,0.617,0.936,False,1.42e-06,6,0.0699,-4.8660000000000005,241933,Mi Nuevo Vicio,62,0.0332,143.964,4
7514,0.0586,The Sacados,1,0.745,0.659,0.843,False,1.2e-06,6,0.0802,-7.039,219454,Mas De Lo Que Te Imaginas (Classic Version),9,0.094,178.86900000000003,4
7515,0.122,Gloria Trevi,1,0.672,0.965,0.583,False,0.0707,2,0.122,-9.741,207400,Pelo Suelto,48,0.0751,123.961,4
7516,0.11,Flans,1,0.971,0.789,0.753,False,0.00043,8,0.0483,-11.888,209573,Bazar,60,0.0342,127.063,4
7517,0.0344,Ricky Martin,1,0.946,0.725,0.903,False,0.0,0,0.183,-2.955,211680,La Mordidita,71,0.0658,142.006,4
7518,0.141,Becky G,0,0.871,0.743,0.855,False,0.0045,5,0.099,-3.976,202453,Mayores,81,0.0436,96.989,4
7519,0.176,,0,0.777,0.794,0.735,,0.0,5,0.118,-3.412,219396,El Préstamo,39,0.0757,94.017,4
7520,0.0215,Miranda!,1,0.961,0.8240000000000001,0.738,True,0.0,6,0.0495,-5.431,183973,Don,65,0.0867,119.973,4
7521,0.165,Sofía Reyes,0,0.794,0.792,0.895,False,0.0,1,0.0501,-3.112,201526,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",88,0.0589,94.968,4
7522,0.0158,Jennifer Lopez,0,0.716,0.797,0.867,False,2.79e-06,11,0.0868,-5.242000000000001,237266,Dance Again,51,0.0696,127.974,4
7523,0.00812,Major Lazer,0,0.637,0.789,0.767,False,0.000348,9,0.1009999999999999,-4.612,167310,Sua Cara,58,0.0715,99.957,4
7524,0.171,Thalia,0,0.8370000000000001,0.78,0.929,False,0.0,11,0.0677,-0.7390000000000001,227693,Desde Esa Noche,72,0.0532,95.012,4
7525,0.231,Maluma,1,0.737,0.755,0.789,False,0.0,5,0.351,-4.502,229848,Felices los 4,35,0.146,93.973,4
7526,0.132,,0,0.534,0.7190000000000001,0.8420000000000001,,0.0,6,0.105,-3.562,228138,EL BAÑO,77,0.0383,90.01700000000001,4
7527,0.484,Juanes,0,0.7040000000000001,0.5579999999999999,0.851,False,0.00787,9,0.31,-4.12,195533,Pa Dentro,72,0.242,126.399,5
7528,0.344,Marc Anthony,0,0.893,0.655,0.877,False,0.0,0,0.349,-3.23,252346,Vivir Mi Vida,75,0.0344,105.017,4
7529,0.238,Elvis Crespo,1,0.918,0.809,0.883,False,0.00234,8,0.0625,-2.965,266306,Suavemente,69,0.0689,124.096,4
7530,0.00431,Ricky Martin,0,0.5329999999999999,0.6629999999999999,0.92,False,1.6899999999999997e-05,11,0.1009999999999999,-4.07,259195,Vente Pa' Ca,77,0.226,99.935,4
7531,0.008,Alaska Y Dinarama,1,0.809,0.568,0.8490000000000001,False,0.000343,7,0.145,-10.472,205306,A quien le importa,52,0.0338,130.746,4
7532,0.0728,Ricky Martin,1,0.621,0.748,0.8490000000000001,False,0.0,0,0.351,-3.24,230013,Fiebre,70,0.14,93.994,4
7533,0.00472,Miranda!,0,0.94,0.917,0.98,True,0.0142,11,0.128,-4.087,206053,Yo te diré,0,0.0382,127.017,4
7534,0.0413,,1,0.726,0.7509999999999999,0.71,,0.0378,2,0.0827,-8.026,262571,Amante Bandido,61,0.0299,130.797,4
7535,0.0121,Gina Chavez,0,0.537,0.665,0.508,False,0.0,1,0.0733,-7.162000000000001,181536,Lightbeam,25,0.049,170.954,4
7536,0.519,Alaska Y Dinarama,1,0.677,0.601,0.677,False,2.77e-06,7,0.153,-10.564,217000,Ni tú ni nadie,64,0.0285,137.813,4
7537,0.0025399999999999,La Casa Azul,1,0.396,0.6859999999999999,0.877,False,0.000977,0,0.0791,-5.2010000000000005,274160,La Revolución Sexual,63,0.0373,117.01,4
7538,0.036,Kany García,0,0.4529999999999999,0.813,0.784,False,1.44e-06,9,0.0843,-5.7410000000000005,178946,Banana Papaya,56,0.0869,97.003,4
7539,0.00796,RuPaul,0,0.4679999999999999,0.6990000000000001,0.94,False,6.84e-06,4,0.0327,-3.482,213600,Cha Cha Bitch (feat. AB Soto),42,0.257,127.93,4
7540,0.0174,Solomon Ray,0,0.648,0.746,0.818,False,0.0,6,0.0579,-4.435,217800,Así Así,33,0.114,100.025,4
7541,0.126,Locomia,0,0.963,0.787,0.825,False,0.657,0,0.1119999999999999,-9.479,348960,Locomia,48,0.0375,115.447,4
7542,0.1969999999999999,Lucas Lucco,1,0.314,0.482,0.657,False,0.0,4,0.162,-8.305,163404,Paraíso,61,0.3279999999999999,94.043,4
7543,0.0266,Juan Gabriel,0,0.63,0.674,0.752,False,0.0,1,0.357,-5.518,217760,Vienes O Voy,51,0.0376,129.931,4
7544,0.00131,Christian Chávez,0,0.718,0.7659999999999999,0.662,False,0.0,4,0.209,-5.08,230240,Libertad,43,0.0527,128.016,4
7545,0.0119,Monica Naranjo,1,0.416,0.591,0.741,False,2.32e-05,11,0.144,-7.039,297640,Sobreviviré,51,0.033,132.082,4
7546,0.0161,Residente,1,0.7090000000000001,0.759,0.85,False,0.0,5,0.0745,-4.348,209820,Sexo (feat. iLe),68,0.1369999999999999,110.003,4
7547,0.0215,Christina Aguilera,0,0.441,0.546,0.899,False,4.88e-05,7,0.259,-1.589,201546,Let There Be Love,50,0.16,127.972,4
7548,0.5,Lia Clark,1,0.212,0.685,0.986,False,0.0,8,0.332,-3.832,165000,Q.M.T.,50,0.208,127.963,4
7549,0.0469,Fangoria,1,0.768,0.5710000000000001,0.89,False,1.53e-05,1,0.0833,-6.995,243773,Dramas y comedias,49,0.0373,139.963,4
7550,0.598,Romeo Santos,0,0.913,0.8270000000000001,0.747,False,0.0,7,0.1369999999999999,-5.015,304146,No Tiene la Culpa,62,0.0333,123.034,4
7551,0.906,Mecano,1,0.207,0.55,0.335,False,0.00261,5,0.0967,-11.154000000000002,245266,Mujer Contra Mujer,48,0.0357,72.786,4
7552,0.505,Pabllo Vittar,0,0.922,0.6890000000000001,0.713,False,0.0,11,0.0846,-4.34,155654,K.O.,55,0.0398,155.04,4
7553,0.0345,Monica Naranjo,0,0.593,0.57,0.945,False,4.43e-06,7,0.175,-3.636,288933,Desátame,52,0.053,136.285,4
7554,0.000324,La Prohibida,1,0.777,0.599,0.718,False,6.86e-05,10,0.1939999999999999,-6.392,281186,Baloncesto,41,0.0288,126.005,4
7555,0.0153,Jaloo,0,0.921,0.715,0.605,False,0.0085,5,0.0977,-8.407,204023,Ah!Dor! - Boss In Drama Remix,42,0.0436,80.01899999999999,4
7556,0.0366,Alex Anwandter,0,0.909,0.713,0.8340000000000001,False,0.00117,5,0.177,-6.254,261066,Cómo Puedes Vivir Contigo Mismo?,0,0.0389,119.003,4
7557,0.0795,,1,0.941,0.76,0.586,,0.0,8,0.0743,-5.224,215733,Superstar,54,0.0467,176.048,4
7558,0.00386,Nancys Rubias,1,0.909,0.748,0.856,False,2.06e-06,0,0.192,-4.4030000000000005,158349,Me encanta - I love it,39,0.0281,125.973,4
7559,0.0191,Rubio,1,0.624,0.7559999999999999,0.511,False,0.016,1,0.118,-8.167,197966,Hacia el Fondo,48,0.0335,105.002,4
7560,0.119,Pabllo Vittar,1,0.962,0.7170000000000001,0.918,False,0.0,0,0.0751,-2.638,170649,Corpo Sensual,54,0.0482,153.983,4
7561,0.205,Anitta,0,0.6609999999999999,0.8059999999999999,0.6940000000000001,False,0.0,5,0.0447,-7.857,150933,Show das Poderosas,19,0.104,132.97,4
7562,0.0742,Fangoria,0,0.529,0.662,0.961,False,0.0,7,0.0993,-4.668,250656,Fiesta en el infierno,46,0.192,128.043,4
7563,0.0577,Zemmoa,0,0.39,0.569,0.944,False,0.337,9,0.0562,-8.1,215567,Ciencia Ficción,25,0.0319,130.001,4
7564,0.0516,Rico Dalasam,1,0.524,0.539,0.927,False,0.0,5,0.225,-6.465,143280,Fogo em Mim,44,0.126,88.49700000000001,4
7565,0.276,Kumbia Queers,0,0.72,0.59,0.72,False,0.0,9,0.183,-3.789,275666,Plantala,33,0.259,179.95,4
7566,0.00417,La Delfi,0,0.901,0.782,0.8320000000000001,False,0.0,11,0.0881,-3.036,164146,Mariquiqui,31,0.0871,123.986,4
7567,0.207,Aretuza Lovi,0,0.962,0.682,0.962,False,0.0,10,0.1639999999999999,-2.778,162947,Joga Bunda,61,0.0725,95.057,4
7568,0.217,NR&,0,0.35,0.7709999999999999,0.727,False,0.0464,4,0.33,-11.497,428339,Broken Toy,23,0.0522,111.976,4
7569,0.1989999999999999,,1,0.428,0.503,0.785,,0.0,8,0.123,-6.044,205609,Selena,29,0.187,89.99,4
7570,0.266,Gloria Groove,1,0.928,0.8059999999999999,0.831,False,0.0,0,0.07,-2.399,167234,Bumbum de Ouro,68,0.0778,94.038,4
7571,0.0824,Mahmundi,0,0.209,0.7659999999999999,0.4529999999999999,False,0.0007019999999999,4,0.0833,-12.765999999999998,212167,Imagem,2,0.0428,120.041,4
7572,0.486,Arca,0,0.0926,0.161,0.482,False,0.409,1,0.371,-11.21,233079,Desafío,44,0.0472,161.092,5
7573,0.212,,0,0.922,0.6940000000000001,0.748,,0.0,8,0.298,-5.337999999999999,214866,El Paso,44,0.129,192.055,4
7574,0.0424,,1,0.481,0.662,0.868,,3.98e-05,7,0.0992,-5.442,235946,Tebas,29,0.0705,121.994,4
7575,0.602,MANCANDY,1,0.696,0.711,0.614,True,0.0,7,0.0745,-5.809,224250,Bootycall,31,0.285,159.929,4
7576,0.00514,Kat Deluna,1,0.747,0.657,0.802,False,0.0121,6,0.43,-3.784,261360,Dancing Tonight (Bailando),13,0.0342,128.017,4
7577,0.181,Johnny Hooker,0,0.8029999999999999,0.6629999999999999,0.73,True,0.0,9,0.212,-5.581,214750,Alma Sebosa,52,0.0472,135.162,4
7578,0.152,Namuel,1,0.369,0.61,0.72,False,0.0,7,0.132,-6.058,197142,Maldita Ingenuidad,26,0.0337,127.984,4
7579,0.4029999999999999,Kumbia Queers,1,0.87,0.563,0.7040000000000001,False,0.0,0,0.0599,-4.7010000000000005,182338,Mientes,39,0.143,180.075,4
7580,0.000152,,0,0.361,0.442,0.929,,0.2769999999999999,1,0.191,-5.755,213960,Let's Make Love,26,0.0859,179.864,4
7581,0.00722,Banda Uó,0,0.912,0.79,0.913,False,0.0,9,0.129,-5.678,184388,Arregaçada / U Can't Touch This,46,0.0876,134.018,4
7582,0.6629999999999999,Liniker e os Caramelows,1,0.629,0.499,0.534,False,0.0,11,0.0851,-9.911,223613,Louise du Brésil,41,0.1,105.194,4
7583,0.0429,,0,0.76,0.836,0.725,,0.0,7,0.108,-5.445,175239,La Hora Loca,44,0.0571,126.035,4
7584,0.04,Bomba Estéreo,0,0.7979999999999999,0.888,0.581,False,0.000221,11,0.0788,-7.631,159800,Soy Yo,65,0.172,117.039,4
7585,0.332,Selena,1,0.905,0.58,0.527,False,2.96e-06,10,0.1009999999999999,-11.505,210626,Bidi Bidi Bom Bom - 1994 Version,57,0.0441,180.021,4
7586,0.187,Shakira,0,0.907,0.852,0.773,False,3.05e-05,8,0.159,-2.9210000000000003,195840,Chantaje (feat. Maluma),80,0.0776,102.034,4
7587,0.188,Ana Tijoux,1,0.733,0.725,0.516,False,0.0,7,0.0646,-9.853,210040,Shock,54,0.312,70.038,4
7588,0.0308,,1,0.342,0.708,0.8440000000000001,,0.0457,10,0.386,-5.228,180493,Emociones,20,0.0446,104.001,4
7589,0.201,Natalia Lafourcade,1,0.5920000000000001,0.585,0.643,False,0.000306,3,0.144,-8.392000000000001,221800,Hasta la Raíz,71,0.0395,152.98,3
7590,0.342,Shakira,0,0.917,0.8,0.6920000000000001,False,1.92e-06,9,0.0554,-5.57,183693,Loca,66,0.0614,112.002,4
7591,0.5589999999999999,Sade,1,0.5920000000000001,0.742,0.422,False,4.14e-05,9,0.0402,-6.797000000000001,219426,Your Love Is King,58,0.0309,134.624,3
7592,0.775,,0,0.85,0.455,0.564,,0.03,5,0.249,-7.404,210400,Bemba Colora,15,0.0331,143.855,4
7593,0.613,,1,0.772,0.669,0.405,,0.0,0,0.129,-5.689,250440,La Gran Señora,62,0.0402,80.122,3
7594,0.223,Lila Downs,0,0.962,0.6890000000000001,0.7340000000000001,False,4.54e-05,6,0.126,-5.207000000000001,180640,Cumbia del Mole,51,0.0541,80.077,3
7595,0.4539999999999999,,0,0.523,0.861,0.545,,0.00295,8,0.0932,-8.085,213543,Killa,55,0.152,135.99200000000002,4
7596,0.0621,Kronic & Krunk,1,0.624,0.779,0.86,False,0.0,1,0.0973,-3.232,157992,Peligrosa,33,0.114,103.946,4
7597,0.8540000000000001,Nina Simone,0,0.541,0.318,0.3339999999999999,False,0.0,7,0.188,-9.267,174000,Feeling Good,74,0.0487,78.508,4
7598,0.5429999999999999,Selena,1,0.952,0.6609999999999999,0.619,False,0.0,6,0.0883,-11.348,227440,Techno Cumbia,51,0.0757,181.967,4
7599,0.0261,Sheila E.,0,0.866,0.759,0.675,False,0.0341,3,0.431,-14.366,543560,The Glamorous Life,50,0.0422,127.522,4
7600,0.0227,J Balvin,0,0.4,0.7490000000000001,0.7170000000000001,False,0.0,11,0.263,-6.358,209733,Mi Gente (feat. Beyoncé),68,0.0797,104.967,4
7601,0.58,Calle 13,0,0.924,0.667,0.8029999999999999,True,0.0,8,0.241,-7.627000000000001,281080,Pa'l Norte,47,0.522,168.09599999999998,4
7602,0.026,K'NAAN,1,0.21,0.451,0.503,True,1.94e-06,2,0.6629999999999999,-9.764,281596,Immigrants (We Get The Job Done),49,0.373,193.24400000000003,4
7603,0.14,DJ Raff,1,0.964,0.85,0.534,False,0.000893,1,0.313,-5.278,220346,Latino & Proud,33,0.322,98.004,4
7604,0.212,,0,0.843,0.591,0.826,,0.0,9,0.107,-5.899,267687,Forastero,0,0.243,173.82299999999998,4
7605,0.235,Luis Enrique,1,0.475,0.7020000000000001,0.831,False,0.0,4,0.0848,-5.477,275573,Autobiografia,34,0.0972,100.95,4
7606,0.0141,Residente,1,0.585,0.527,0.8909999999999999,False,0.0,1,0.3289999999999999,-4.595,266186,El Futuro Es Nuestro,51,0.186,139.822,4
7607,0.3929999999999999,Ricardo Arjona,0,0.305,0.46,0.672,False,1.15e-06,0,0.0525,-6.388,283360,Mojado,45,0.3289999999999999,204.156,4
7608,0.0897,ChocQuibTown,1,0.946,0.8009999999999999,0.857,False,0.0,4,0.171,-4.174,259786,De Donde Vengo Yo,29,0.275,185.958,4
7609,0.813,,1,0.67,0.606,0.949,,0.000401,10,0.981,-3.577,222760,Visa Para Un Sueño - En Vivo Estadio Olímpico De República Dominicana/2012,55,0.154,144.873,4
7610,0.151,,1,0.804,0.79,0.7340000000000001,,0.00078,0,0.057,-4.211,321440,La Bamba Rebelde,37,0.184,94.488,4
